job	company	sex	residence	blood_group	ssn	name	birthdate	race	age	leukocyty	weight	hbver	HK group	weight group	er-cv	ast	indicator	hematokrit	trombocyty	smoker	alt	etytr	erytrocyty	hemoglobin	alp	relationship
Water quality scientist	Jackson-Simpson	F	"5911 Harris Glens Suite 603
South Laurenside, DC 41712"	O+	175-43-0985	Melissa Anderson	1992-06-01	White	29	7.45734	76.47669	7.56359	5-6	70-80	43.22814	56.25825	1.0	5.16722	5.14865	no	4.69582	5.6517	6.29254	7.09652	71.7626	separated
Public librarian	Lewis LLC	M	"4157 Johnson Flat
Santosmouth, SD 07820"	AB+	201-35-1569	Brian Perry	1972-07-14	White	49	9.24972	39.02884	7.78531	4-5	30-40	43.01503	44.85401	1.0	4.54724	8.50108	no	7.50148	6.84643	6.85766	7.0466	79.34186	divorced
Public librarian	Lewis LLC	M	"4157 Johnson Flat
Santosmouth, SD 07820"	AB+	201-35-1569	Brian Perry	1972-07-14	White	49	8.89627	105.21576	6.48456	4-5	100-110	48.50801	65.32142	1.0	4.24967	7.42964	no	9.40901	6.18496	6.45245	5.90312	89.688798	married
Public librarian	Lewis LLC	M	"4157 Johnson Flat
Santosmouth, SD 07820"	AB+	201-35-1569	Brian Perry	1972-07-14	White	49	5.95054	34.25104	5.3399	9-10	30-40	45.06569	37.39659	1.0	9.17418	6.42561	yes	6.16005	5.80772	5.79785	4.73692	49.00722	nop
Public librarian	Lewis LLC	M	"4157 Johnson Flat
Santosmouth, SD 07820"	AB+	201-35-1569	Brian Perry	1972-07-14	White	49	4.90445	38.26985	7.56009	6-7	30-40	49.98304	45.10563	1.0	6.59543	3.04868	no	3.7128785	3.823988	5.9757	6.60172	86.88255	widowed
Education officer, community	Fischer-Lewis	M	"276 Serrano Light Suite 126
Ramseymouth, UT 34728"	AB+	247-65-3554	Jeffrey Reed	1943-04-05	Hawaiian	78	5.72204	56.15563	6.81629	7-8	50-60	32.96084	44.79176	1.0	7.49577	5.47203	no	4.09532	6.10976	5.31483	8.59892	24.0379575	single
Education officer, community	Fischer-Lewis	M	"276 Serrano Light Suite 126
Ramseymouth, UT 34728"	AB+	247-65-3554	Jeffrey Reed	1943-04-05	Hawaiian	78	6.2395	56.35787	6.06313	7-8	50-60	18.2946	57.69874	1.0	7.85964	4.49889	yes	18.926994499999996	4.25542	8.83545	7.94055	45.58785	widowed
Education officer, community	Fischer-Lewis	M	"276 Serrano Light Suite 126
Ramseymouth, UT 34728"	AB+	247-65-3554	Jeffrey Reed	1943-04-05	Hawaiian	78	8.34053	40.72044	7.41134	6-7	40-50	59.65571	48.47712	0.0	6.58133	7.48825	no	6.04717	4.96993	5.5506	5.98399	86.02901	single
Education officer, community	Fischer-Lewis	M	"276 Serrano Light Suite 126
Ramseymouth, UT 34728"	AB+	247-65-3554	Jeffrey Reed	1943-04-05	Hawaiian	78	7.17757	58.63457	8.90401	4-5	50-60	52.1632	79.04182	1.0	4.48883	4.85412	yes	7.34047	5.55991	6.60005	7.38253	72.23638	divorced
Dramatherapist	Woodard LLC	F	"7075 Owens Summit Suite 142
Beardmouth, KS 17682"	A-	880-67-3212	Kimberly Mccall	1935-10-15	Asian	86	8.26588	31.33866	8.16246	6-7	30-40	42.10863	58.64943	1.0	6.09027	4.73034	yes	17.83669	4.63649	8.49212	5.46595	71.30593	single
Dramatherapist	Woodard LLC	F	"7075 Owens Summit Suite 142
Beardmouth, KS 17682"	A-	880-67-3212	Kimberly Mccall	1935-10-15	Asian	86	8.08493	114.69149	7.64837	5-6	110-120	58.30465	49.62123	0.0	5.4141	8.19388	yes	6.25242	5.89419	5.61297	7.68449	60.79479	widowed
Dramatherapist	Woodard LLC	F	"7075 Owens Summit Suite 142
Beardmouth, KS 17682"	A-	880-67-3212	Kimberly Mccall	1935-10-15	Asian	86	9.12457	108.7347	5.69655	7-8	100-110	30.97906	65.6656	0.0	7.03752	6.03883	yes	18.72144	4.01778	8.02843	6.52933	88.62358	single
Dramatherapist	Woodard LLC	F	"7075 Owens Summit Suite 142
Beardmouth, KS 17682"	A-	880-67-3212	Kimberly Mccall	1935-10-15	Asian	86	7.91929	95.89336	6.59511	7-8	90-100	58.17863	59.35347	1.0	7.49554	5.25586	no	12.66881	5.63382	8.16647	4.68197	51.74607	married
Garment/textile technologist	Gibson-Blanchard	F	"PSC 8257, Box 9052
APO AA 92841"	B+	196-63-3594	Amy Robinson	1920-03-01	Indian	101	5.55739	107.09891	4.8727	4-5	100-110	58.56691	53.42491	0.0	4.39065	7.61658	no	10.41027	8.71954	6.60851	5.09106	58.05005	divorced
Garment/textile technologist	Gibson-Blanchard	F	"PSC 8257, Box 9052
APO AA 92841"	B+	196-63-3594	Amy Robinson	1920-03-01	Indian	101	5.04042	122.26877	5.88643	6-7	120-130	45.58576	75.07712	1.0	6.87554	4.82995	yes	6.48548	5.51791	6.57457	5.94403	86.47438	divorced
Garment/textile technologist	Gibson-Blanchard	F	"PSC 8257, Box 9052
APO AA 92841"	B+	196-63-3594	Amy Robinson	1920-03-01	Indian	101	5.22348	22.50272	5.75449	8-9	20-30	57.17382	47.75396	1.0	8.70495	4.4538	yes	12.23056	3.823988	7.64076	7.04658	65.20864	married
Garment/textile technologist	Gibson-Blanchard	F	"PSC 8257, Box 9052
APO AA 92841"	B+	196-63-3594	Amy Robinson	1920-03-01	Indian	101	5.34061	56.23378	5.84729	9-10	50-60	34.89518	28.01459	1.0	9.99963	6.44618	no	5.88847	4.89242	6.641817999999999	6.50121	87.38616	single
Exhibitions officer, museum/gallery	Phillips-Hammond	M	"981 Anthony Harbors
Floydborough, IA 83942"	B+	724-40-9115	Todd Roth	2017-12-20	White	3	6.70511	73.5285	6.14673	5-6	70-80	70.08126	52.54807	1.0	5.33919	4.02054	yes	9.23837	5.38638	7.58771	6.78981	80.4671	single
Exhibitions officer, museum/gallery	Phillips-Hammond	M	"981 Anthony Harbors
Floydborough, IA 83942"	B+	724-40-9115	Todd Roth	2017-12-20	White	3	7.10546	50.8396	6.53436	9-10	50-60	56.41981	53.73068	0.0	9.29667	7.27429	no	3.7128785	8.8744005	4.79714	5.42906	78.67697	widowed
Exhibitions officer, museum/gallery	Phillips-Hammond	M	"981 Anthony Harbors
Floydborough, IA 83942"	B+	724-40-9115	Todd Roth	2017-12-20	White	3	8.56152	39.11117	8.0009	6-7	30-40	67.69727	44.8447	1.0	6.20894	5.1882	no	8.40205	4.78534	6.39608	6.90854	77.31492	single
Exhibitions officer, museum/gallery	Phillips-Hammond	M	"981 Anthony Harbors
Floydborough, IA 83942"	B+	724-40-9115	Todd Roth	2017-12-20	White	3	5.86155	49.83101	8.27279	4-5	40-50	54.34532	39.29495	0.0	4.74323	7.33195	no	8.37981	8.79835	6.94417	6.2479	82.90236	single
Scientist, water quality	Smith and Sons	F	"274 Rachel Trail Apt. 338
New Alexander, LA 95012"	B+	809-39-6383	Shelby Perkins	1920-06-30	Asian	101	7.44084	122.10162	6.66825	5-6	120-130	41.52675	49.83996	0.0	5.51798	6.62515	no	11.03329	4.01027	7.97737	6.16367	89.22314	separated
Scientist, water quality	Smith and Sons	F	"274 Rachel Trail Apt. 338
New Alexander, LA 95012"	B+	809-39-6383	Shelby Perkins	1920-06-30	Asian	101	7.07395	21.63562	7.092476	5-6	20-30	50.35196	75.39952	1.0	5.83938	4.73503	yes	11.94239	5.73697	7.36822	8.22837	35.4773	divorced
Scientist, water quality	Smith and Sons	F	"274 Rachel Trail Apt. 338
New Alexander, LA 95012"	B+	809-39-6383	Shelby Perkins	1920-06-30	Asian	101	4.97623	7.33865	6.88585	8-9	0-10	47.91538	26.38951	1.0	8.66645	6.47781	yes	16.27048	6.49143	8.37138	7.29641	63.72119	separated
Scientist, water quality	Smith and Sons	F	"274 Rachel Trail Apt. 338
New Alexander, LA 95012"	B+	809-39-6383	Shelby Perkins	1920-06-30	Asian	101	7.279766	104.92349	5.49284	6-7	100-110	49.02339	66.05754	1.0	6.28126	4.21555	yes	8.25822	5.4386	6.08013	6.86191	81.52443	divorced
Community arts worker	Thomas, Fox and Johnson	F	"34412 Williams Fork
East Benjamin, TN 62743"	AB-	605-34-7050	Emily Fuller	1929-01-05	White	92	7.54182	49.80155	6.60599	5-6	40-50	34.16832	43.40353	1.0	5.99222	4.65549	no	6.25537	5.2524	6.2169	6.14408	86.84979	married
Community arts worker	Thomas, Fox and Johnson	F	"34412 Williams Fork
East Benjamin, TN 62743"	AB-	605-34-7050	Emily Fuller	1929-01-05	White	92	7.82375	50.47094	5.95779	7-8	50-60	25.95623	40.64334	1.0	7.37606	3.8475	no	7.31997	4.45268	6.10345	6.68655	84.12988	separated
Community arts worker	Thomas, Fox and Johnson	F	"34412 Williams Fork
East Benjamin, TN 62743"	AB-	605-34-7050	Emily Fuller	1929-01-05	White	92	8.17417	45.67947	7.44608	5-6	40-50	51.23483	70.07192	1.0	5.21566	7.67522	no	9.65797	7.21789	7.30452	5.6469	82.30668	widowed
Community arts worker	Thomas, Fox and Johnson	F	"34412 Williams Fork
East Benjamin, TN 62743"	AB-	605-34-7050	Emily Fuller	1929-01-05	White	92	6.93674	80.93072	6.24012	4-5	80-90	57.50492	44.94688	1.0	4.94215	6.07555	no	7.52732	6.94092	6.1627	6.99941	76.87742	divorced
Geophysicist/field seismologist	Baker, Sullivan and Barrett	M	"207 Aguilar Crossroad
Johnsonville, CA 68753"	A+	316-52-0650	Caleb Gilbert	1917-10-08	White	104	8.89352	37.8318	5.26107	6-7	30-40	39.94433	56.32135	1.0	6.22084	6.14648	yes	9.28942	5.32482	7.45048	5.46704	77.01177	divorced
Geophysicist/field seismologist	Baker, Sullivan and Barrett	M	"207 Aguilar Crossroad
Johnsonville, CA 68753"	A+	316-52-0650	Caleb Gilbert	1917-10-08	White	104	6.56448	37.0812	6.145	7-8	30-40	32.82427	50.88722	1.0	7.57886	5.95602	yes	17.7697	6.7456	8.4126	6.86575	78.2535	divorced
Geophysicist/field seismologist	Baker, Sullivan and Barrett	M	"207 Aguilar Crossroad
Johnsonville, CA 68753"	A+	316-52-0650	Caleb Gilbert	1917-10-08	White	104	6.47091	35.85327	6.91433	6-7	30-40	50.66535	58.63695	0.0	6.76893	8.99901	no	8.13337	8.30013	6.48229	7.8844	47.29162	widowed
Geophysicist/field seismologist	Baker, Sullivan and Barrett	M	"207 Aguilar Crossroad
Johnsonville, CA 68753"	A+	316-52-0650	Caleb Gilbert	1917-10-08	White	104	6.91813	72.22324	6.35127	3-4	70-80	58.99908	70.54765	1.0	3.18318	6.12554	yes	18.926994499999996	6.74297	7.562546	6.52531	77.17349	single
Lighting technician, broadcasting/film/video	Knight, Johnson and Carlson	F	"50440 Paula Valley
Martinezmouth, AR 08049"	O+	119-22-7039	Alyssa Higgins	1924-05-20	Black	97	8.43153	63.96183	4.72734	8-9	60-70	50.9071	64.52027	1.0	8.42532	6.94778	yes	11.9748	5.66242	7.82391	5.16696	65.99618	married
Lighting technician, broadcasting/film/video	Knight, Johnson and Carlson	F	"50440 Paula Valley
Martinezmouth, AR 08049"	O+	119-22-7039	Alyssa Higgins	1924-05-20	Black	97	6.47194	56.8028	6.50528	7-8	50-60	48.94507	62.65015	1.0	7.76341	4.90808	no	14.78541	5.52517	8.14062	4.73844	49.43456	separated
Lighting technician, broadcasting/film/video	Knight, Johnson and Carlson	F	"50440 Paula Valley
Martinezmouth, AR 08049"	O+	119-22-7039	Alyssa Higgins	1924-05-20	Black	97	3.63593	95.83582	7.60232	2-3	90-100	43.72955	52.11315	0.0	2.47703	8.62321	no	11.62288	7.03708	7.44583	5.97093	85.84624	single
Lighting technician, broadcasting/film/video	Knight, Johnson and Carlson	F	"50440 Paula Valley
Martinezmouth, AR 08049"	O+	119-22-7039	Alyssa Higgins	1924-05-20	Black	97	6.72585	136.60556	7.90061	7-8	130-140	63.28582	61.24993	1.0	7.94816	7.57809	no	4.70605	7.30465	6.04547	7.58049	59.23283	widowed
Forensic psychologist	Cox, Robbins and Williams	M	"001 Juarez Village
Elizabethstad, MS 07386"	B+	192-77-4595	Miguel Pittman	1948-10-30	Black	73	7.30878	145.605	5.68985	6-7	140-150	46.34832	46.9407	0.0	6.06059	6.82777	yes	12.19481	8.20208	7.77275	6.13382	89.02947	single
Forensic psychologist	Cox, Robbins and Williams	M	"001 Juarez Village
Elizabethstad, MS 07386"	B+	192-77-4595	Miguel Pittman	1948-10-30	Black	73	7.89233	74.30154	7.87915	5-6	70-80	57.31462	56.53333	1.0	5.03588	6.12671	no	4.31683	6.09144	6.46045	5.70517	76.98361	divorced
Forensic psychologist	Cox, Robbins and Williams	M	"001 Juarez Village
Elizabethstad, MS 07386"	B+	192-77-4595	Miguel Pittman	1948-10-30	Black	73	7.26864	25.87663	6.99397	6-7	20-30	58.24231	53.82933	1.0	6.01838	4.64788	no	5.99651	5.5056	7.20223	6.64561	80.47053	married
Forensic psychologist	Cox, Robbins and Williams	M	"001 Juarez Village
Elizabethstad, MS 07386"	B+	192-77-4595	Miguel Pittman	1948-10-30	Black	73	6.65361	97.77041	6.96712	4-5	90-100	64.87364	58.13205	1.0	4.44323	4.08971	no	6.98359	5.35528	7.46632	6.9632	78.90512	divorced
Midwife	Walker, Wu and Baker	F	"245 Jerome Track
North Shaneside, OH 76608"	A+	052-23-6433	Natalie Irwin	1974-05-17	White	47	7.76408	58.82707	7.65993	5-6	50-60	33.16199	40.21756	0.0	5.20793	6.78432	yes	5.73216	4.51714	6.64561	7.67763	52.12755	married
Midwife	Walker, Wu and Baker	F	"245 Jerome Track
North Shaneside, OH 76608"	A+	052-23-6433	Natalie Irwin	1974-05-17	White	47	5.99984	16.1234	7.55949	5-6	10-20	56.38501	62.69444	1.0	5.82925	2.98113	yes	5.38329	5.19313	7.02301	8.26517	29.71499	single
Midwife	Walker, Wu and Baker	F	"245 Jerome Track
North Shaneside, OH 76608"	A+	052-23-6433	Natalie Irwin	1974-05-17	White	47	3.5624	43.70381	8.16925	7-8	40-50	54.46903	54.65953	1.0	7.52592	5.49588	yes	5.9703	6.75575	6.01045	7.00725	72.33088	divorced
Midwife	Walker, Wu and Baker	F	"245 Jerome Track
North Shaneside, OH 76608"	A+	052-23-6433	Natalie Irwin	1974-05-17	White	47	6.85576	18.67546	6.34637	5-6	10-20	46.37627	61.09996	1.0	5.10696	5.78686	no	12.07213	6.78382	7.71967	6.29051	78.92553	widowed
Furniture conservator/restorer	Barnes Ltd	M	"3617 Davis Union Apt. 977
Port Samuel, VT 50436"	AB-	132-86-5939	Luke Cantrell	1996-06-09	Black	25	8.34631	72.91896	5.68577	6-7	70-80	49.77446	50.04884	1.0	6.7116	7.52691	yes	11.97595	7.15054	7.82909	7.83818	48.02419	single
Furniture conservator/restorer	Barnes Ltd	M	"3617 Davis Union Apt. 977
Port Samuel, VT 50436"	AB-	132-86-5939	Luke Cantrell	1996-06-09	Black	25	6.16076	6.30346	7.01855	8-9	0-10	41.02078	45.77196	1.0	8.49344	5.06918	no	9.41788	4.64565	7.56047	6.40417	88.19385	single
Furniture conservator/restorer	Barnes Ltd	M	"3617 Davis Union Apt. 977
Port Samuel, VT 50436"	AB-	132-86-5939	Luke Cantrell	1996-06-09	Black	25	9.25805	83.45426	5.41544	4-5	80-90	56.42767	59.70972	1.0	4.8848	7.23487	no	11.04549	5.75628	7.58451	7.31905	66.94818	divorced
Furniture conservator/restorer	Barnes Ltd	M	"3617 Davis Union Apt. 977
Port Samuel, VT 50436"	AB-	132-86-5939	Luke Cantrell	1996-06-09	Black	25	7.89085	72.57231	7.60529	6-7	70-80	75.5304	62.78293	1.0	6.07228	5.27129	no	13.38852	5.47	7.60792	6.37493	80.49091	nop
Dietitian	Williams, Chavez and Lyons	F	"0793 Barbara Fort Suite 829
Robertsberg, CO 07239"	AB-	610-15-3294	Anna Conner	1918-04-11	Black	103	4.31177	13.17925	6.26237	5-6	10-20	43.64576	45.76417	0.0	5.04041	8.25361	yes	7.8285	8.8744005	6.56508	7.06938	70.35811	single
Dietitian	Williams, Chavez and Lyons	F	"0793 Barbara Fort Suite 829
Robertsberg, CO 07239"	AB-	610-15-3294	Anna Conner	1918-04-11	Black	103	6.46517	26.09955	8.23753	5-6	20-30	48.09187	53.87199	0.0	5.78864	8.19596	no	12.30224	6.51863	7.62579	5.82748	87.68673	separated
Dietitian	Williams, Chavez and Lyons	F	"0793 Barbara Fort Suite 829
Robertsberg, CO 07239"	AB-	610-15-3294	Anna Conner	1918-04-11	Black	103	4.51658	99.62838	6.43023	3-4	90-100	35.42725	37.97456	0.0	3.6701	7.25007	no	9.34169	7.09071	6.89797	6.18312	89.68785	married
Dietitian	Williams, Chavez and Lyons	F	"0793 Barbara Fort Suite 829
Robertsberg, CO 07239"	AB-	610-15-3294	Anna Conner	1918-04-11	Black	103	3.38252	73.55613	7.84672	7-8	70-80	42.24242	56.81477	1.0	7.01769	5.28436	yes	6.31398	6.87588	5.33485	5.83718	85.31027	married
Forensic psychologist	Bradley Ltd	F	"007 Cody Viaduct Suite 037
South Paulborough, DC 31476"	AB+	849-05-5764	Shari Hood	1953-03-16	Black	68	7.85972	38.83166	6.91985	6-7	30-40	62.84915	66.11867	0.0	6.96408	4.79346	no	8.122	3.823988	6.72506	5.7895	79.42687	divorced
Forensic psychologist	Bradley Ltd	F	"007 Cody Viaduct Suite 037
South Paulborough, DC 31476"	AB+	849-05-5764	Shari Hood	1953-03-16	Black	68	6.17175	58.75413	6.61305	9-10	50-60	34.89839	56.58843	1.0	9.43821	6.03183	yes	7.63224	5.63339	7.07181	5.98012	87.74371	widowed
Forensic psychologist	Bradley Ltd	F	"007 Cody Viaduct Suite 037
South Paulborough, DC 31476"	AB+	849-05-5764	Shari Hood	1953-03-16	Black	68	8.3106	21.01818	5.21099	6-7	20-30	41.73249	64.11654	1.0	6.07248	5.33998	yes	8.93961	5.14711	7.13373	6.05025	88.46261	married
Forensic psychologist	Bradley Ltd	F	"007 Cody Viaduct Suite 037
South Paulborough, DC 31476"	AB+	849-05-5764	Shari Hood	1953-03-16	Black	68	3.73537	33.25933	6.55057	7-8	30-40	58.57379	61.51651	1.0	7.13082	5.9085	no	4.31783	7.2203	5.58023	7.53618	56.13944	widowed
Teacher, primary school	Nelson, Jackson and Richardson	M	"28663 Acosta Points
New Julianberg, MI 60771"	A+	283-92-2995	Duane Ford	1910-10-06	White	111	7.27892	32.22278	7.2221	5-6	30-40	58.86316	60.25412	0.0	5.24594	7.4495	no	12.05548	4.78809	7.25801	8.06332	37.70685	single
Teacher, primary school	Nelson, Jackson and Richardson	M	"28663 Acosta Points
New Julianberg, MI 60771"	A+	283-92-2995	Duane Ford	1910-10-06	White	111	8.15691	37.35724	7.79382	7-8	30-40	36.02611	49.21203	0.0	7.20538	8.17177	yes	6.2172	5.16739	7.18803	7.26447	67.2422	single
Teacher, primary school	Nelson, Jackson and Richardson	M	"28663 Acosta Points
New Julianberg, MI 60771"	A+	283-92-2995	Duane Ford	1910-10-06	White	111	8.2673	18.67134	8.37857	7-8	10-20	50.92991	48.02734	1.0	7.71226	4.18674	no	14.57767	4.38084	8.19572	6.62322	89.688798	divorced
Teacher, primary school	Nelson, Jackson and Richardson	M	"28663 Acosta Points
New Julianberg, MI 60771"	A+	283-92-2995	Duane Ford	1910-10-06	White	111	9.05782	108.57057	7.24815	6-7	100-110	52.17836	46.61832	1.0	6.51381	4.82014	yes	6.6902	4.03173	5.40366	7.97509	41.60118	nop
Building surveyor	Hodges-Ross	F	"4687 Moore Mills Suite 409
West Linda, WY 11009"	O+	177-24-9448	Brooke Reed	1911-11-05	Indian	110	5.57377	71.25994	7.48424	7-8	70-80	56.59363	24.96655	1.0	7.70477	5.41923	no	6.899	4.96798	5.98755	7.982	45.25723	single
Building surveyor	Hodges-Ross	F	"4687 Moore Mills Suite 409
West Linda, WY 11009"	O+	177-24-9448	Brooke Reed	1911-11-05	Indian	110	4.8876	94.97947	5.96384	7-8	90-100	54.85363	30.22884	1.0	7.48545	4.6219	yes	13.91982	4.15013	8.17638	7.53234	55.14426	separated
Building surveyor	Hodges-Ross	F	"4687 Moore Mills Suite 409
West Linda, WY 11009"	O+	177-24-9448	Brooke Reed	1911-11-05	Indian	110	6.31517	74.86806	6.0444	4-5	70-80	60.3842	52.62749	0.0	4.18093	7.11612	no	7.88368	8.8744005	6.87451	5.27567	66.57243	widowed
Building surveyor	Hodges-Ross	F	"4687 Moore Mills Suite 409
West Linda, WY 11009"	O+	177-24-9448	Brooke Reed	1911-11-05	Indian	110	5.24969	53.94029	7.48161	8-9	50-60	76.76498	56.84203	1.0	8.88603	6.99328	no	13.85382	6.2453	7.8667	7.37551	62.23683	separated
Community pharmacist	Collins LLC	M	"166 Davis Village
North Jennifer, NE 53958"	O+	818-45-2643	Tyler Young	1951-04-12	Black	70	8.46983	67.40712	7.0357	4-5	60-70	37.12797	48.55048	1.0	4.77584	5.622	yes	3.92005	5.05711	5.62559	5.12021	69.43722	single
Community pharmacist	Collins LLC	M	"166 Davis Village
North Jennifer, NE 53958"	O+	818-45-2643	Tyler Young	1951-04-12	Black	70	4.44794	67.0877	6.40472	4-5	60-70	51.65284	45.12343	0.0	4.57054	8.04216	no	5.67007	8.13916	6.0555259999999995	4.91394	45.85828	widowed
Community pharmacist	Collins LLC	M	"166 Davis Village
North Jennifer, NE 53958"	O+	818-45-2643	Tyler Young	1951-04-12	Black	70	8.68661	58.53236	6.60545	6-7	50-60	35.89466	67.95906	1.0	6.03937	6.44199	no	6.49118	5.76624	6.8137	8.11636	32.17397	divorced
Community pharmacist	Collins LLC	M	"166 Davis Village
North Jennifer, NE 53958"	O+	818-45-2643	Tyler Young	1951-04-12	Black	70	4.30175	69.19108	7.87361	4-5	60-70	49.82763	49.88382	0.0	4.6418	7.76214	yes	5.93029	7.83161	6.32083	7.11158	71.48288	separated
Race relations officer	Richardson-Rich	M	"165 William Spur Apt. 723
North Riley, NJ 48192"	B+	125-13-6188	Matthew Gonzalez	1918-04-02	Black	103	7.78897	87.93712	7.27502	7-8	80-90	53.45198	54.6283	0.0	7.50649	6.25073	no	9.25374	3.823988	7.17713	5.93389	79.75692	divorced
Race relations officer	Richardson-Rich	M	"165 William Spur Apt. 723
North Riley, NJ 48192"	B+	125-13-6188	Matthew Gonzalez	1918-04-02	Black	103	7.41854	93.74869	8.04763	8-9	90-100	59.17447	37.3259	1.0	8.56195	5.6517	yes	3.76113	4.98053	6.76988	7.52087	57.21732	married
Race relations officer	Richardson-Rich	M	"165 William Spur Apt. 723
North Riley, NJ 48192"	B+	125-13-6188	Matthew Gonzalez	1918-04-02	Black	103	4.16558	119.64632	7.39878	6-7	110-120	31.44876	44.28677	1.0	6.76592	4.85205	no	8.416292	5.66293	8.72158	6.88556	80.2374	single
Race relations officer	Richardson-Rich	M	"165 William Spur Apt. 723
North Riley, NJ 48192"	B+	125-13-6188	Matthew Gonzalez	1918-04-02	Black	103	6.07134	82.68192	8.59605	9-10	80-90	66.4787	38.5903	1.0	9.4583	6.54468	no	5.40221	6.1265	7.30004	4.66426	35.69205	widowed
Horticultural therapist	Haynes-Saunders	F	"692 Cindy Via
Wattsmouth, WA 26966"	O-	400-54-6759	Amber Martinez	1906-09-19	Indian	115	7.14363	19.76725	7.74651	6-7	10-20	47.27123	42.19019	0.0	6.30969	3.08534	no	14.38827	4.27542	7.82877	6.63721	82.59819	separated
Horticultural therapist	Haynes-Saunders	F	"692 Cindy Via
Wattsmouth, WA 26966"	O-	400-54-6759	Amber Martinez	1906-09-19	Indian	115	6.1911	143.53351	6.86501	4-5	140-150	51.12058	59.80227	0.0	4.69352	7.64533	no	5.69658	6.69702	5.68597	5.90405	81.28678	single
Horticultural therapist	Haynes-Saunders	F	"692 Cindy Via
Wattsmouth, WA 26966"	O-	400-54-6759	Amber Martinez	1906-09-19	Indian	115	7.5974	138.1356	8.03344	7-8	130-140	54.04618	51.40011	1.0	7.01337	4.25852	no	4.39536	4.98705	5.44424	6.33289	88.53368	nop
Horticultural therapist	Haynes-Saunders	F	"692 Cindy Via
Wattsmouth, WA 26966"	O-	400-54-6759	Amber Martinez	1906-09-19	Indian	115	7.20395	32.31487	4.97965	4-5	30-40	32.5974	45.75746	1.0	4.87223	5.26635	no	4.22375	5.94873	4.1603	7.03737	71.77475	single
Manufacturing systems engineer	Moore, Combs and Ross	F	"82234 Cantrell View Suite 484
East Jasonstad, CA 38344"	A+	437-89-8414	Victoria Green	1973-04-09	Asian	48	7.70191	82.37183	7.00857	7-8	80-90	39.93627	53.04038	1.0	7.94411	6.37777	yes	6.31847	6.13431	6.67846	5.52684	79.27885	separated
Manufacturing systems engineer	Moore, Combs and Ross	F	"82234 Cantrell View Suite 484
East Jasonstad, CA 38344"	A+	437-89-8414	Victoria Green	1973-04-09	Asian	48	5.18925	118.06367	6.93923	5-6	110-120	44.33515	38.42463	0.0	5.17558	8.82924	no	10.0639	7.22868	5.37856	8.89048	24.0379575	separated
Manufacturing systems engineer	Moore, Combs and Ross	F	"82234 Cantrell View Suite 484
East Jasonstad, CA 38344"	A+	437-89-8414	Victoria Green	1973-04-09	Asian	48	7.58415	108.4783	6.7549	5-6	100-110	44.21327	31.02555	1.0	5.70266	5.1089	no	7.67173	5.57055	6.38332	8.28278	31.93656	widowed
Manufacturing systems engineer	Moore, Combs and Ross	F	"82234 Cantrell View Suite 484
East Jasonstad, CA 38344"	A+	437-89-8414	Victoria Green	1973-04-09	Asian	48	4.57015	42.64499	6.53529	4-5	40-50	38.24696	47.96451	0.0	4.18434	7.50593	no	6.38611	6.55028	6.68613	6.72602	85.58212	divorced
